"id";"code";"description";"goods_catalog_id";"warehouse_id";"trademark";"model";"type";"color";"series";"state_of_conservation";"date_acquired";"value";"observations";"is_active";"created_at";"updated_at"
6585;"58014191";EQUIPO DE ALARMA Y PROTECCION;642;3;;;;fuchsia;#8dfe6b;A;"2020-08-21";484.0;MED;0;"2022-09-24 02:41:28";"2023-10-15 02:41:28"
6586;"65414429";RETARDADOR DE LINEA;4659;21;;;;yellow;#4db3f1;C;"2020-08-01";376.4;MED;0;"2023-03-26 02:41:28";"2023-10-19 02:41:28"
6587;"51822277";TELEVISOR LED;4730;19;;;;black;#90c09e;A;"2020-06-22";150.8;MED;0;"2023-08-08 02:41:28";"2023-10-09 02:41:28"
6588;"88321984";CAMARA MULTIESPECTRAL;3625;24;;;;blue;#a4ed05;C;"2022-02-17";55.6;MED;0;"2022-10-06 02:41:28";"2023-10-19 02:41:28"
6589;"79997944";UNIDAD DE DISPLAY;4760;14;;;;gray;#e2ebc7;C;"2021-07-18";227.1;MED;1;"2022-12-18 02:41:28";"2023-10-16 02:41:28"
6590;"24268207";TAMIZADOR ELECTRICO;3310;13;;;;teal;#efc866;A;"2022-01-07";113.4;MED;0;"2022-12-31 02:41:28";"2023-10-12 02:41:28"
6591;"86291214";ANALIZADOR AUTOMATICO DE FLUORESCENCIA POLARIZADA;1732;8;;;;aqua;#082ef2;B;"2019-11-27";185.7;MED;1;"2022-10-17 02:41:28";"2023-10-08 02:41:28"
6592;"86236421";ANALIZADOR DE CIANURO;1730;6;;;;fuchsia;#0ba844;A;"2021-01-17";131.6;MED;1;"2023-07-04 02:41:28";"2023-10-08 02:41:28"
6593;"66129670";RECIRCULADOR DE AGUA;80;18;;;;blue;#1307ed;C;"2019-09-16";231.4;MED;1;"2022-10-31 02:41:28";"2023-10-15 02:41:28"
6594;"51996882";JABALINAS DE ALUMINIO Y MADERA PARA ATLETISMO;4040;14;;;;navy;#a5e4ef;C;"2021-08-24";74.7;MED;1;"2023-02-11 02:41:28";"2023-10-12 02:41:28"
6595;"14717832";BALANZA AUTOMATICA TIPO ABANICO;1780;6;;;;olive;#5b560e;B;"2022-09-30";244.6;MED;0;"2023-02-25 02:41:28";"2023-10-08 02:41:28"
6596;"66664404";ANTENA DE SUPERFICIE;4254;20;;;;green;#ba6427;C;"2020-06-02";392.5;MED;1;"2023-01-03 02:41:28";"2023-10-12 02:41:28"
6597;"87588921";ALINEADOR DE BIELAS;2901;4;;;;purple;#308768;A;"2021-10-07";295.3;MED;1;"2022-10-21 02:41:28";"2023-10-17 02:41:28"
6598;"53760046";TITULADORA;4734;8;;;;aqua;#5f50bc;A;"2022-12-13";284.6;MED;1;"2022-10-14 02:41:28";"2023-10-09 02:41:28"
6599;"71923220";BORRADOR DE CINTAS;4274;25;;;;yellow;#72f49f;B;"2021-06-13";69.3;MED;1;"2023-06-25 02:41:28";"2023-10-16 02:41:28"
6600;"73519548";CIELOMETRO;1841;30;;;;black;#8d806d;C;"2023-02-04";179.6;MED;0;"2023-02-09 02:41:28";"2023-10-18 02:41:28"
6601;"48405059";MAQUINA URDIDORA;3242;19;;;;green;#e3001c;A;"2021-05-10";363.3;MED;1;"2023-07-01 02:41:28";"2023-10-09 02:41:28"
6602;"35390889";CURIMETRO;1884;8;;;;purple;#a57f66;C;"2021-02-17";109.4;MED;1;"2022-11-08 02:41:28";"2023-10-16 02:41:28"
6603;"47277355";EQUIPO DE INSEMINACION;36;28;;;;aqua;#a5d123;A;"2020-06-13";68.0;MED;1;"2022-12-15 02:41:28";"2023-10-09 02:41:28"
6604;"36759284";COCHE METALICO PARA TRANSPORTE EN GENERAL;1596;8;;;;silver;#66f3b5;A;"2022-09-25";461.7;MED;0;"2022-11-11 02:41:28";"2023-10-16 02:41:28"
6605;"15847925";TELETERMOGRAFO;2276;20;;;;green;#a18abe;A;"2023-04-11";374.1;MED;1;"2023-04-19 02:41:28";"2023-10-13 02:41:28"
6606;"74100008";MONTACARGA;3495;2;;;;purple;#5d4c90;A;"2021-03-08";244.5;MED;1;"2023-06-29 02:41:28";"2023-10-13 02:41:28"
6607;"54550814";FIBROPANEBDOSCOPIO;1140;28;;;;purple;#053920;B;"2020-04-29";314.3;MED;0;"2023-05-31 02:41:28";"2023-10-19 02:41:28"
6608;"67430758";INCENSARIO;590;24;;;;maroon;#d67aa6;A;"2022-12-18";99.5;MED;0;"2022-12-24 02:41:28";"2023-10-09 02:41:28"
6609;"32769730";CAMARA ASEPTICA;822;22;;;;navy;#59a78d;C;"2022-05-02";291.6;MED;0;"2023-09-15 02:41:28";"2023-10-14 02:41:28"
6610;"23193027";ALIMENTADOR DE AIRE SECO;135;29;;;;navy;#7a5932;C;"2021-01-21";478.5;MED;1;"2023-05-12 02:41:28";"2023-10-09 02:41:28"
6611;"79843009";GENERADOR DE SINCRONISMO DE COLOR;4466;1;;;;teal;#9d8acb;C;"2020-03-30";47.2;MED;0;"2023-07-12 02:41:28";"2023-10-18 02:41:28"
6612;"71063246";VIBRADOR CRONOMETRICO;1539;9;;;;yellow;#480289;A;"2021-04-18";98.8;MED;1;"2023-08-31 02:41:28";"2023-10-13 02:41:28"
6613;"70152726";EQUIPO DE ENLACE LINK;4385;4;;;;gray;#c84a51;B;"2019-12-14";131.3;MED;0;"2023-06-05 02:41:28";"2023-10-09 02:41:28"
6614;"47058524";REPOSTERO DE MELAMINA;386;26;;;;silver;#3ffe96;B;"2020-06-03";469.2;MED;0;"2023-08-15 02:41:28";"2023-10-18 02:41:28"
6615;"41416824";ADAPTADOR INALAMBRICO DE USB A HDMI/VGA;4225;20;;;;aqua;#48915b;B;"2022-03-11";222.8;MED;0;"2022-11-20 02:41:28";"2023-10-12 02:41:28"
6616;"77939350";SOPORTE PARA PENTAGRAMA;605;24;;;;teal;#ef28a3;B;"2021-08-30";13.9;MED;1;"2023-07-02 02:41:28";"2023-10-13 02:41:28"
6617;"33513077";EQUIPO PARA PROBAR HERMITICIDAD DE CULATAS;2540;16;;;;green;#03edac;A;"2023-05-24";481.0;MED;0;"2022-12-23 02:41:28";"2023-10-08 02:41:28"
6618;"72733354";EQUIPO DE AIRE AUTOCONTENIDO;2499;28;;;;green;#1df118;B;"2022-04-29";172.4;MED;1;"2023-02-24 02:41:28";"2023-10-16 02:41:28"
6619;"68613707";MAQUINA PERFILADORA;3206;8;;;;teal;#d6d837;A;"2020-11-20";63.4;MED;1;"2023-07-22 02:41:28";"2023-10-16 02:41:28"
6620;"13346924";UNIDAD REFRIGERADORA PARA BAÃO TERMOSTATICO;202;29;;;;fuchsia;#0267f1;B;"2021-04-07";38.5;MED;0;"2023-08-05 02:41:28";"2023-10-14 02:41:28"
6621;"64095056";SISTEMA ROBOTICO QUIRURGICO;1475;4;;;;silver;#9a644e;C;"2022-03-23";101.7;MED;1;"2023-05-31 02:41:28";"2023-10-10 02:41:28"
6622;"61665154";TRANSCRIPTOR;4741;4;;;;navy;#ad5df6;A;"2020-01-30";429.5;MED;1;"2023-09-09 02:41:28";"2023-10-11 02:41:28"
6623;"65988845";MAQUINA TAMIZADORA INDUSTRIAL;3233;19;;;;maroon;#e1972f;A;"2020-09-02";357.8;MED;1;"2022-11-26 02:41:28";"2023-10-18 02:41:28"
6624;"30818446";INCUBADORA DE LABORATORIO (OTROS);1181;8;;;;blue;#5bbef7;A;"2022-11-05";406.8;MED;0;"2022-10-01 02:41:28";"2023-10-12 02:41:28"
6625;"46428918";MAQUINA ENCHINCHADORA;3133;3;;;;lime;#dad552;A;"2021-09-26";287.1;MED;1;"2023-05-16 02:41:28";"2023-10-19 02:41:28"
6626;"36226723";CAMPANA RADIOACTIVA;1830;23;;;;white;#346b2b;A;"2020-02-19";397.5;MED;0;"2022-09-21 02:41:28";"2023-10-09 02:41:28"
6627;"72977095";ESMERILADOR DE BIELA;3001;11;;;;maroon;#e0b726;A;"2021-06-04";203.3;MED;0;"2023-02-28 02:41:28";"2023-10-19 02:41:28"
6628;"70910088";SAHUMERIO;603;8;;;;teal;#4c8ab1;C;"2022-01-31";138.2;MED;1;"2023-03-12 02:41:28";"2023-10-17 02:41:28"
6629;"32649177";EXAUSTOR;3006;6;;;;blue;#43ec8d;A;"2022-07-01";414.8;MED;1;"2023-03-06 02:41:28";"2023-10-12 02:41:28"
6630;"47397433";HELICOPTERO DE CARGA;2333;26;;;;fuchsia;#ee941e;C;"2023-01-02";15.0;MED;0;"2023-06-06 02:41:28";"2023-10-19 02:41:28"
6631;"69386183";EQUIPO DE RAYOS X PARA RADIOGRAFIA Y FLUOROSCOPIA;1026;13;;;;teal;#1a0ac7;A;"2021-05-05";263.9;MED;0;"2023-03-23 02:41:28";"2023-10-12 02:41:28"
6632;"51857280";CONCENTRADOR DE IMAGENES - IMAGE HUB;4314;25;;;;lime;#7dfdd1;A;"2021-05-25";88.5;MED;1;"2022-12-13 02:41:28";"2023-10-19 02:41:28"
6633;"63505007";PURIFICADOR DE AGUA (MAYOR A 1/4 UIT);1396;5;;;;purple;#d98b72;A;"2020-03-17";252.4;MED;0;"2023-02-25 02:41:28";"2023-10-08 02:41:28"
6634;"42801563";MODULADOR RF VIDEO;4548;19;;;;aqua;#bae4bf;A;"2021-01-28";55.8;MED;0;"2023-07-14 02:41:28";"2023-10-12 02:41:28"
6635;"25627184";MAQUINA PLASTIFICADORA;3209;26;;;;blue;#b747b3;A;"2022-08-03";376.2;MED;0;"2023-09-07 02:41:28";"2023-10-10 02:41:28"
6636;"34200363";INCENSARIO;590;29;;;;fuchsia;#d5383b;C;"2021-03-09";473.7;MED;0;"2023-04-30 02:41:28";"2023-10-12 02:41:28"
6637;"27014938";MONITOR CARDIACO PARA NEONATO;1313;19;;;;aqua;#f4df5c;B;"2020-05-07";110.4;MED;1;"2023-05-17 02:41:28";"2023-10-14 02:41:28"
6638;"10914855";BOYA METALICA;3351;6;;;;maroon;#fd4b0e;A;"2020-08-11";193.0;MED;0;"2023-05-23 02:41:28";"2023-10-17 02:41:28"
6639;"69317826";APARADOR DE MADERA;360;24;;;;olive;#76254c;C;"2021-07-17";442.0;MED;1;"2023-06-14 02:41:28";"2023-10-10 02:41:28"
6640;"11489665";BOTAS ANTIFRAGMENTARIO;4164;2;;;;yellow;#a9459e;A;"2022-02-12";492.6;MED;0;"2023-09-08 02:41:28";"2023-10-15 02:41:28"
6641;"58068093";MAQUINA CORDONEADORA;3070;16;;;;aqua;#cb448d;B;"2020-10-14";258.8;MED;1;"2023-01-24 02:41:28";"2023-10-19 02:41:28"
6642;"40862769";TARJETA DE PUNTERIA CON ILUMINACION;2735;18;;;;teal;#1c8566;B;"2022-04-22";217.7;MED;0;"2023-08-07 02:41:28";"2023-10-18 02:41:28"
6643;"38461044";VASO DE EXPANSION;2753;11;;;;silver;#f8688e;A;"2021-04-04";237.1;MED;1;"2023-01-29 02:41:28";"2023-10-09 02:41:28"
6644;"25541931";PANGA AUTOPROPULSADA;3461;22;;;;aqua;#1438ef;C;"2022-10-15";287.1;MED;0;"2022-12-03 02:41:28";"2023-10-16 02:41:28"
6645;"46655839";CAMARA DE PRESENTACION DE IMAGEN - CAMARA DE DOCUMENTOS;3637;17;;;;purple;#02275e;A;"2023-10-13";230.6;MED;0;"2023-05-22 02:41:28";"2023-10-13 02:41:28"
6646;"32224211";SISTEMA DE CONCENTRACION AL VACIO;1460;30;;;;blue;#46c91f;A;"2022-12-09";101.0;MED;0;"2023-01-03 02:41:28";"2023-10-11 02:41:28"
6647;"26006549";PANEL SEPARADOR PARA TRANSFERENCIA DE CAMILLAS;1658;26;;;;olive;#78e569;C;"2021-05-24";145.4;MED;1;"2023-02-28 02:41:28";"2023-10-17 02:41:28"
6648;"35531305";VELETA;132;17;;;;lime;#fe83f2;A;"2022-01-24";161.4;MED;1;"2023-04-25 02:41:28";"2023-10-16 02:41:28"
6649;"57050620";ELECTROMETRO;1924;22;;;;fuchsia;#2de7b0;C;"2020-10-14";491.8;MED;0;"2023-04-09 02:41:28";"2023-10-12 02:41:28"
6650;"81693418";ALINEADOR DE LUCES DE VEHICULOS;2910;28;;;;white;#8b44a3;C;"2022-07-20";37.8;MED;0;"2023-08-01 02:41:28";"2023-10-09 02:41:28"
6651;"79540226";TOBOGAN;4158;20;;;;maroon;#1a3691;A;"2022-06-01";109.6;MED;0;"2023-05-21 02:41:28";"2023-10-14 02:41:28"
6652;"79636847";BIORREACTOR MULTIFUNCIONAL;2393;13;;;;white;#d6c9dd;C;"2022-04-02";177.1;MED;1;"2023-01-25 02:41:28";"2023-10-09 02:41:28"
6653;"55418635";CAMION IMPRIMADOR;3477;28;;;;lime;#4ff2d1;A;"2021-12-19";447.3;MED;0;"2023-03-23 02:41:28";"2023-10-18 02:41:28"
6654;"30708393";APARATO PARA CIRUGIA DE OIDO;760;25;;;;green;#6a04fc;C;"2023-07-02";302.3;MED;0;"2023-04-19 02:41:28";"2023-10-12 02:41:28"
6655;"18519808";MODULO DE FUNDAMENTOS DE ELECTRONICA;663;20;;;;silver;#d8155b;C;"2020-11-01";79.2;MED;0;"2023-08-08 02:41:28";"2023-10-11 02:41:28"
6656;"65057864";BATIDORA DE LABORATORIO;2384;26;;;;maroon;#602bf4;A;"2021-05-20";243.9;MED;0;"2023-05-27 02:41:28";"2023-10-08 02:41:28"
6657;"30437668";GRANULOMETRO POR DIFRACCIÃN LASER;2342;13;;;;lime;#276d14;C;"2021-01-30";256.3;MED;1;"2023-06-11 02:41:28";"2023-10-15 02:41:28"
6658;"55565388";ASCENSOR;2776;28;;;;olive;#308910;C;"2019-07-20";278.3;MED;1;"2023-03-03 02:41:28";"2023-10-14 02:41:28"
6659;"20988378";MICROBALANZA;2106;19;;;;gray;#4f6c5e;C;"2022-10-01";201.0;MED;1;"2023-04-15 02:41:28";"2023-10-19 02:41:28"
6660;"31421326";MOLDEADOR AUTOMATICO PARA MUESTRAS INALTERADAS;2118;21;;;;aqua;#a8bfc9;A;"2021-05-05";53.9;MED;0;"2023-04-27 02:41:28";"2023-10-12 02:41:28"
6661;"43230563";DETERMINADOR DE CIRCUNFERENCIA DE CIGARRILLOS;1902;5;;;;maroon;#b0023b;B;"2019-07-02";210.7;MED;1;"2022-12-03 02:41:28";"2023-10-16 02:41:28"
6662;"76539431";BOMBO;416;16;;;;green;#e8eb7f;B;"2022-09-07";165.7;MED;0;"2023-05-17 02:41:28";"2023-10-17 02:41:28"
6663;"12624915";ESTILOMETRO - STELOMETER;1997;16;;;;gray;#7ed69b;C;"2022-05-03";399.3;MED;1;"2023-06-08 02:41:28";"2023-10-12 02:41:28"
6664;"40081107";SILLON FIJO DE MADERA;3952;5;;;;purple;#fbae7c;A;"2023-08-20";186.5;MED;1;"2022-09-25 02:41:28";"2023-10-12 02:41:28"
6665;"43702254";BOMBA HIDRAULICA;2394;8;;;;maroon;#cbe906;A;"2020-05-24";115.1;MED;1;"2022-09-22 02:41:28";"2023-10-08 02:41:28"
6666;"76478427";LOCALIZADOR DE VIDA;2597;23;;;;purple;#18e1b0;B;"2020-11-20";96.3;MED;0;"2022-12-04 02:41:28";"2023-10-18 02:41:28"
6667;"64810828";RACK PARA SENTADILLAS;4146;12;;;;blue;#a6d4c4;A;"2022-03-11";233.4;MED;0;"2022-11-29 02:41:28";"2023-10-10 02:41:28"
6668;"38285103";MAGNIFICADOR DE IMAGEN;3667;11;;;;maroon;#d8048b;A;"2021-08-07";37.4;MED;0;"2023-03-13 02:41:28";"2023-10-09 02:41:28"
6669;"49691017";FILTRO DE MANGA;47;10;;;;gray;#c5730a;B;"2019-03-16";22.9;MED;0;"2023-02-16 02:41:28";"2023-10-15 02:41:28"
6670;"52529220";EQUIPO MEDIDOR DE DISTANCIA - DME;4409;20;;;;aqua;#59ac20;C;"2022-07-25";280.9;MED;1;"2023-04-14 02:41:28";"2023-10-16 02:41:28"
6671;"24667645";PISTOLA PARA BIOPSIA;1376;2;;;;purple;#1bd00b;C;"2022-05-17";390.7;MED;0;"2023-04-06 02:41:28";"2023-10-09 02:41:28"
6672;"61732127";MONITOR MULTIGAS;2120;17;;;;teal;#575979;C;"2022-07-19";449.7;MED;1;"2023-01-14 02:41:28";"2023-10-13 02:41:28"
6673;"75175508";JAULA METALICA (MAYOR A 1/4 UIT);3369;10;;;;aqua;#25f983;A;"2021-09-20";462.6;MED;0;"2022-10-17 02:41:28";"2023-10-09 02:41:28"
6674;"67951053";TRANSMISOR DE NIVEL Y FLUJO ULTRASONICO;2310;1;;;;fuchsia;#86fdb3;A;"2020-04-15";18.2;MED;1;"2022-10-15 02:41:28";"2023-10-12 02:41:28"
6675;"26893278";LIBRERO DE METAL;3840;18;;;;blue;#690682;A;"2022-09-04";396.5;MED;1;"2023-07-09 02:41:28";"2023-10-11 02:41:28"
6676;"68946006";HORNO ELECTRICO PARA PROTESIS;1175;15;;;;green;#47b9ca;A;"2020-01-29";321.7;MED;0;"2023-08-13 02:41:28";"2023-10-08 02:41:28"
6677;"17084287";MAQUINA APARADORA;3056;21;;;;maroon;#f090dc;A;"2022-04-30";436.6;MED;0;"2023-05-18 02:41:28";"2023-10-13 02:41:28"
6678;"50346716";SISTEMA DE CONTROL DE PLAGAS POR ANOXIA;2345;9;;;;gray;#28897d;B;"2021-06-13";322.5;MED;0;"2023-04-04 02:41:28";"2023-10-13 02:41:28"
6679;"51479239";CAMARA DE ANAEROBIA;824;17;;;;yellow;#1403e7;A;"2021-04-01";380.3;MED;0;"2023-03-09 02:41:28";"2023-10-19 02:41:28"
6680;"72879513";TRITURADORA DE VIDRIO;3331;20;;;;purple;#834251;A;"2022-11-30";121.4;MED;1;"2023-06-07 02:41:28";"2023-10-14 02:41:28"
6681;"30604224";GENERADOR DE EFECTOS ESPECIALES DE VIDEO;4457;27;;;;yellow;#1ff991;A;"2020-10-07";307.5;MED;1;"2023-02-03 02:41:28";"2023-10-17 02:41:28"
6682;"53459670";CUÃA DE POTENCIA;2461;27;;;;navy;#b7477d;A;"2020-09-28";183.7;MED;0;"2023-05-27 02:41:28";"2023-10-19 02:41:28"
6683;"33938740";INYECTOR LINFOGRAFICO;1191;18;;;;olive;#08353e;A;"2019-06-21";434.1;MED;1;"2023-08-03 02:41:28";"2023-10-10 02:41:28"
6684;"38277018";PROGRAMADOR UNIVERSAL;4600;28;;;;maroon;#c2a180;B;"2021-09-03";400.0;MED;0;"2023-02-08 02:41:28";"2023-10-18 02:41:28"
6685;"14555818";MAQUINA REBOBINADORA;3217;12;;;;fuchsia;#8ef15a;A;"2022-08-03";118.9;MED;1;"2023-09-07 02:41:28";"2023-10-17 02:41:28"
6686;"63441554";BIOMETRO;788;3;;;;purple;#dd849f;A;"2022-04-17";116.8;MED;0;"2023-01-31 02:41:28";"2023-10-14 02:41:28"
6687;"54699677";PROBADOR DE SEÃALES DIGITALES;4591;23;;;;white;#3ef16f;A;"2022-02-28";140.2;MED;1;"2023-07-14 02:41:28";"2023-10-12 02:41:28"
6688;"76927939";PICADORA DE STENCIL ELECTRONICO;3696;18;;;;fuchsia;#c4f8d4;A;"2023-01-24";470.4;MED;0;"2022-10-11 02:41:28";"2023-10-16 02:41:28"
6689;"71522864";REDUCTOR AMPERIMETRICO;2212;15;;;;black;#72cf69;B;"2022-04-01";32.0;MED;0;"2023-03-30 02:41:28";"2023-10-14 02:41:28"
6690;"71512552";TRITURADOR DE DESPERDICIOS;3329;14;;;;maroon;#b6de7a;C;"2020-11-26";75.9;MED;1;"2022-12-25 02:41:28";"2023-10-08 02:41:28"
6691;"51637879";HORNACINA DE MADERA (MAYOR A 1/4 UIT);589;18;;;;olive;#a2e7fc;C;"2022-10-27";45.5;MED;1;"2022-10-03 02:41:28";"2023-10-11 02:41:28"
6692;"63999081";TELESCOPIO;2867;13;;;;white;#5aa48f;C;"2021-03-11";452.0;MED;0;"2023-03-04 02:41:28";"2023-10-19 02:41:28"
6693;"34573921";CONSOLA PARA CONTROL DE LUCES;4318;11;;;;lime;#126c3c;B;"2021-04-30";432.8;MED;1;"2023-05-06 02:41:28";"2023-10-13 02:41:28"
6694;"62607376";ESTERCOMICROMETRO;1995;2;;;;olive;#e168d2;A;"2019-08-23";158.2;MED;0;"2023-06-18 02:41:28";"2023-10-12 02:41:28"
6695;"71249995";ESFIGMOMANOMETRO;1982;24;;;;purple;#f230e6;C;"2020-02-20";70.2;MED;0;"2023-07-08 02:41:28";"2023-10-14 02:41:28"
6696;"62522839";BATITERMOGRAFO;1812;14;;;;purple;#89606b;A;"2020-06-06";350.7;MED;1;"2023-03-27 02:41:28";"2023-10-10 02:41:28"
6697;"62117425";TEODOLITO LASER;2283;27;;;;maroon;#42c800;A;"2020-03-12";160.8;MED;0;"2022-12-14 02:41:28";"2023-10-12 02:41:28"
6698;"57701427";BANCO MULTIPLE DE ABDOMINALES HIPEREXTENSIONES;4001;14;;;;yellow;#9c5fda;A;"2020-09-13";315.8;MED;0;"2023-05-11 02:41:28";"2023-10-18 02:41:28"
6699;"33742617";MESA GRAVIMETRICA;3373;19;;;;white;#d41f1a;A;"2022-09-03";377.6;MED;1;"2022-12-05 02:41:28";"2023-10-13 02:41:28"
6700;"50328758";GABINETE PARA CONSERVAR ALIMENTOS;372;12;;;;purple;#94bb7e;A;"2020-12-20";75.7;MED;0;"2023-02-23 02:41:28";"2023-10-09 02:41:28"
6701;"72628215";DIVISORA DE SUELA;2477;16;;;;gray;#e51771;A;"2022-07-02";116.2;MED;0;"2022-09-24 02:41:28";"2023-10-17 02:41:28"
6702;"65763120";PUNZONADORA;3280;29;;;;olive;#a5a85d;A;"2019-06-26";95.2;MED;1;"2023-05-01 02:41:28";"2023-10-08 02:41:28"
6703;"52299674";CONSOLA PARA CONTROL DE AUDIO;4317;6;;;;silver;#a20387;A;"2021-10-08";413.8;MED;1;"2023-09-04 02:41:28";"2023-10-19 02:41:28"
6704;"64037341";AFINADOR DE SONIDO;4227;7;;;;silver;#d7c710;C;"2022-03-23";266.8;MED;1;"2023-06-11 02:41:28";"2023-10-12 02:41:28"
6705;"33158778";SIMULADOR PARA ATENCION DE ULCERAS;1443;13;;;;white;#c9fb32;A;"2022-08-30";244.3;MED;1;"2023-09-14 02:41:28";"2023-10-14 02:41:28"
6706;"26763208";RESUCITADOR;1413;14;;;;green;#b47036;B;"2021-06-17";98.1;MED;1;"2023-05-01 02:41:28";"2023-10-08 02:41:28"
6707;"33137721";LAVADORA ELECTRICA DOMESTICA;234;28;;;;aqua;#4746c9;A;"2022-12-05";20.2;MED;1;"2023-01-19 02:41:28";"2023-10-11 02:41:28"
6708;"61255742";LAVAMANOS PORTATIL;221;18;;;;olive;#294fd0;A;"2022-10-07";241.0;MED;1;"2022-12-23 02:41:28";"2023-10-17 02:41:28"
6709;"82936075";EQUIPO PARA MEDIR LA ESTANQUIDAD DEL CALZADO;1968;23;;;;yellow;#4877bc;A;"2020-09-13";378.6;MED;1;"2023-03-30 02:41:28";"2023-10-11 02:41:28"
6710;"18165784";IRRADIADOR DE COMPONENTES SANGUINEOS;1194;4;;;;blue;#a40f5b;A;"2021-01-26";284.0;MED;0;"2022-11-27 02:41:28";"2023-10-09 02:41:28"
6711;"28442755";REPRODUCTOR DE VIDEO;4653;29;;;;olive;#432b32;A;"2021-11-17";283.0;MED;1;"2023-03-15 02:41:28";"2023-10-16 02:41:28"
6712;"41245113";COMPRESORA PARA SECADO DE AIRE;2449;3;;;;teal;#3e9271;A;"2022-03-02";463.4;MED;1;"2023-02-03 02:41:28";"2023-10-11 02:41:28"
6713;"45677573";SAUNA FACIAL;250;24;;;;blue;#0e34fb;A;"2021-06-27";180.4;MED;0;"2022-11-03 02:41:28";"2023-10-10 02:41:28"
6714;"67346689";MODELO ANATOMICO DEL ESQUELETO HUMANO;1649;20;;;;white;#ca64cc;A;"2023-07-20";226.4;MED;0;"2023-02-16 02:41:28";"2023-10-17 02:41:28"
6715;"80849355";PRISMA CIRCULAR;2193;2;;;;purple;#991233;B;"2021-05-06";124.3;MED;1;"2023-07-30 02:41:28";"2023-10-09 02:41:28"
6716;"22931135";TRANSMISOR OPTICO;4748;1;;;;olive;#347cfa;A;"2022-06-10";499.5;MED;1;"2022-11-17 02:41:28";"2023-10-18 02:41:28"
6717;"56603659";CAMIONETA;3481;22;;;;fuchsia;#f08f31;C;"2019-12-30";234.7;MED;0;"2022-10-31 02:41:28";"2023-10-18 02:41:28"
6718;"51137868";TUBO DE PERFORACION;3402;8;;;;lime;#664bfe;C;"2020-06-19";259.8;MED;1;"2022-12-08 02:41:28";"2023-10-19 02:41:28"
6719;"43185847";DUPLICADORA DE MICROFILM;4358;1;;;;maroon;#638dd5;A;"2020-05-15";331.3;MED;0;"2023-04-29 02:41:28";"2023-10-12 02:41:28"
6720;"16643023";ESFEROMETRO;1981;16;;;;lime;#15f057;A;"2022-04-24";486.0;MED;1;"2023-06-08 02:41:28";"2023-10-13 02:41:28"
6721;"39061689";VIDEOFONT GRAPHICS;4776;18;;;;black;#4f639f;B;"2022-02-19";481.7;MED;1;"2022-12-17 02:41:28";"2023-10-13 02:41:28"
6722;"74114672";VIDEOIMPRESORA DE ECOGRAFO;1515;16;;;;fuchsia;#316841;C;"2022-04-14";159.6;MED;1;"2022-11-13 02:41:28";"2023-10-13 02:41:28"
6723;"76241206";ASPIRADOR GASTRICO;768;3;;;;white;#6b25f7;B;"2023-06-07";433.0;MED;0;"2023-02-19 02:41:28";"2023-10-08 02:41:28"
6724;"35226600";MAQUINA CORTADORA PARA BOBINA DE PAPEL;3077;28;;;;gray;#2efe88;B;"2023-10-08";23.7;MED;1;"2023-03-26 02:41:28";"2023-10-13 02:41:28"
6725;"24821774";VALORIGRAFO;2317;19;;;;fuchsia;#54edef;A;"2022-07-22";136.8;MED;1;"2023-08-30 02:41:28";"2023-10-09 02:41:28"
6726;"38346745";LAUD;479;28;;;;green;#0f1f30;C;"2019-05-19";280.9;MED;0;"2023-06-12 02:41:28";"2023-10-11 02:41:28"
6727;"83784979";ANTENA DE TRANSMISION;4255;1;;;;purple;#6e9c15;B;"2021-01-15";499.5;MED;1;"2023-07-25 02:41:28";"2023-10-09 02:41:28"
6728;"61122384";IMPRESORA DE FOTOLITO PARA SERIGRAFIA;3035;19;;;;silver;#804f6b;C;"2019-11-19";346.6;MED;1;"2023-06-21 02:41:28";"2023-10-12 02:41:28"
6729;"42486718";CAMARA TERMICA;2422;18;;;;yellow;#3b99aa;C;"2020-02-17";268.0;MED;0;"2023-03-26 02:41:28";"2023-10-08 02:41:28"
6730;"60041483";EQUIPO CERTIFICADOR DE CABLEADO ESTRUCTURADO;4380;21;;;;purple;#ab7ed7;B;"2021-02-23";85.8;MED;0;"2023-09-12 02:41:28";"2023-10-16 02:41:28"
6731;"64979206";CALENTADOR DE CERA DEPILATORIA;224;2;;;;black;#19e18d;B;"2020-08-06";448.8;MED;0;"2023-09-01 02:41:28";"2023-10-16 02:41:28"
6732;"15885449";ESTACION MAREOGRAFICA;1991;6;;;;purple;#3f728e;A;"2020-10-13";18.5;MED;0;"2023-03-10 02:41:28";"2023-10-11 02:41:28"
6733;"20561487";DISPENSADOR PIPETEADOR AUTOMATICO;923;6;;;;green;#6b9061;B;"2019-11-08";282.9;MED;1;"2023-09-16 02:41:28";"2023-10-14 02:41:28"
6734;"75679849";FLEXOMETRO PARA MATERIALES DE EMPEINE;2010;24;;;;black;#553e61;B;"2022-08-17";156.0;MED;0;"2023-03-28 02:41:28";"2023-10-13 02:41:28"
6735;"66560930";HORNO PARA POLLO A LA BRASA;309;24;;;;maroon;#310d88;A;"2022-03-28";192.0;MED;1;"2023-07-21 02:41:28";"2023-10-16 02:41:28"
